id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
1557,Health Gate Pharmacy,,Cairo,Maadi,29.948515,31.251445,9,23,13,2025-06-08,0,9382
1558,Salamtek Pharmacy - Maadi,,Cairo,Maadi,29.969761,31.259199,8,23,13,2025-01-18,0,8308
1559,Care 24 Seven - Maadi,,,,,,8,1,13,2025-06-13,2,9024
1560,El Faraby Pharmacy,,,,,,9,23,13,2025-04-04,0,5672
1561,City Care Pharmacy - Marg,,,,,,9,23,13,2025-01-20,0,8733
1562,Family Pharmacy - Shubra,,Cairo,Maadi,29.96219,31.270946,9,23,13,2024-09-21,0,5915
1563,Sunrise Pharmacy - Oct City,,Cairo,Maadi,29.976496,31.24681,9,23,13,2024-10-21,1,2902
1564,Salamtek Pharmacy - Square,,,,,,8,23,13,2024-09-23,0,6777
1565,Family Pharmacy - Banha,,,,,,9,23,13,2024-12-23,0,1410
1566,El Shifa Pharmacy - Maadi,,,,,,9,1,13,2025-05-15,0,4385
1567,Mira Pharmacy,,,,,,8,23,13,2024-11-07,0,7152
1568,Nile Care Pharmacy - Rehab View,,Cairo,Maadi,29.960398,31.255675,10,23,13,2025-02-18,0,2084
1569,Angel Pharmacy,,,,,,10,23,13,2025-01-08,0,1325
1570,El Zahraa Pharmacy - Nozha,,,,,,9,23,13,2025-06-12,0,2308
1571,Health Gate Pharmacy - Maadi,,,,,,8,23,13,2024-12-24,0,4960
1572,Pharma Plus - Maadi,,Cairo,Maadi,29.942945,31.252561,9,2,13,2025-03-18,1,2700
1573,Green Leaf Pharmacy,,Cairo,Maadi,29.961263,31.273962,8,23,13,2024-09-21,0,9959
1574,Star Care Pharmacy,,,,,,9,23,13,2025-05-02,0,5693
1575,Pharma Plus - Maadi,,,,,,9,23,13,2025-06-04,0,8879
1576,Sunrise Pharmacy - Smouha,,Cairo,Maadi,29.9655,31.250781,9,23,13,2025-07-25,1,7300
1577,Seha First Pharmacy - Helwan,,,,,,8,23,13,2024-12-05,0,6280
1578,Ebn Sina Pharmacy,,,,,,8,23,13,2025-06-21,0,2407
1579,Star Care Pharmacy,,,,,,9,1,13,2025-05-13,1,4409
1580,Ebn Sina Pharmacy,,Cairo,Maadi,29.94774,31.258974,9,23,13,2025-06-13,0,4627
1581,Hope Pharmacy,,,,,,9,2,13,2025-05-12,0,4578
1582,Misr Pharmacy - Montaza,,Cairo,Maadi,29.947522,31.239671,8,1,13,2025-08-10,0,8645
1583,Sunrise Pharmacy - Haram,,,,,,9,23,13,2024-09-06,2,4388
1584,Silver Care Pharmacy,,Cairo,Maadi,29.972552,31.266184,10,23,13,2024-09-03,0,4759
1585,Al Amal Pharmacy - Maadi,,,,,,9,23,13,2025-01-10,0,9237
1586,Health Gate Pharmacy - Banha,,Cairo,Maadi,29.946832,31.264896,9,23,13,2025-08-04,0,6684
1587,El Baraka Pharmacy - Helwan,,Cairo,Maadi,29.963648,31.274481,8,23,13,2025-01-26,2,3067
1588,El Faraby Pharmacy - Maadi,,,,,,10,23,13,2025-08-14,0,9057
1589,Seha First Pharmacy,,Cairo,Maadi,29.954214,31.270635,8,23,13,2025-03-09,0,5671
1590,Al Amal Pharmacy - Imbaba,,,,,,9,23,13,2024-12-11,1,5934
1591,Health Gate Pharmacy - Banha,,Cairo,Maadi,29.968303,31.246253,9,23,13,2024-09-26,0,9132
1592,El Hokama Pharmacy,,,,,,8,1,13,2025-07-13,1,9276
1593,Angel Pharmacy - Maadi,,,,,,8,23,13,2024-12-04,0,2022
1594,El Nasr Pharmacy,,,,,,9,23,13,2025-03-06,1,7838
1595,Seha First Pharmacy - Maadi,,,,,,9,23,13,2025-07-07,0,4619
1596,Star Care Pharmacy,,Cairo,Maadi,29.96006,31.262771,9,23,13,2025-01-11,0,9927
1597,Silver Care Pharmacy,,,,,,9,23,13,2025-05-08,0,1876
1598,Better Life Pharmacy - Obour,,,,,,9,2,13,2025-08-20,0,7999
1599,Misr Pharmacy - Oct City,,,,,,9,1,13,2024-10-16,0,5166
1600,Pharma Plus - Maadi,,Cairo,Maadi,29.960366,31.24525,8,23,13,2025-07-23,0,9705
1601,Al Nozha Pharmacy,,,,,,9,23,13,2024-09-24,0,7068
1602,Dr Medhat Pharmacy,,Cairo,Maadi,29.968853,31.253555,9,1,13,2024-12-07,0,5005
1603,El Zahraa Pharmacy - Obour,,,,,,9,23,13,2025-03-19,1,2378
1604,Seha First Pharmacy,,Cairo,Maadi,29.942853,31.249115,9,2,13,2025-04-27,0,1892
1605,Green Leaf Pharmacy - Dokki,,Cairo,Maadi,29.944957,31.274068,10,23,13,2025-04-02,0,8126
1606,Elite Pharmacy,,,,,,9,23,13,2025-09-08,0,7864
1607,El Hokama Pharmacy - Agami,,,,,,9,2,13,2025-02-01,0,1583
1608,Omega Pharmacy,,Cairo,Maadi,29.953623,31.239992,9,23,13,2025-02-09,0,7087
1609,Salamtek Pharmacy - Maadi,,Cairo,Maadi,29.974945,31.257123,9,23,13,2024-09-09,0,6352
1610,Seha First Pharmacy - Maadi,,Cairo,Maadi,29.950275,31.267745,10,23,13,2024-10-17,0,7899
1611,El Nasr Pharmacy,,Cairo,Maadi,29.954114,31.269735,9,1,13,2025-04-30,0,5676
1612,Al Nozha Pharmacy,,,,,,8,23,13,2025-09-14,0,2477
1613,El Baraka Pharmacy - Maadi,,,,,,9,23,13,2025-04-28,0,6321
1614,Metro Pharmacy - Rehab View,,,,,,8,23,13,2024-11-06,0,7921
1615,Seha First Pharmacy - Maadi,,Cairo,Maadi,29.977866,31.273448,8,23,13,2025-04-08,0,2608
1616,City Care Pharmacy - Haram,,,,,,9,1,13,2024-09-06,0,2863
1617,Health Gate Pharmacy - Maadi,,Cairo,Maadi,29.976018,31.254068,9,1,13,2025-02-04,0,3045
1618,El Faraby Pharmacy - Oct City,,,,,,8,23,13,2024-11-19,0,1394
1619,Angel Pharmacy,,Cairo,Maadi,29.965326,31.257014,9,23,13,2024-11-30,0,7412
1620,Seha First Pharmacy,,Cairo,Maadi,29.95247,31.239175,9,23,13,2024-10-31,0,8939
1621,Pharma Plus - Maadi,,,,,,8,23,13,2024-11-13,0,3836
1622,Family Pharmacy - Montaza,,,,,,8,23,13,2025-06-01,0,6933
1623,Union Pharm,,Cairo,Maadi,29.956301,31.264982,9,23,13,2024-10-09,0,4060
1624,Union Pharm - Banha,,,,,,8,23,13,2024-10-24,0,1775
1625,Misr Pharmacy - Maadi,,,,,,10,23,13,2025-05-17,0,9301
1626,El Baraka Pharmacy - Maadi,,Cairo,Maadi,29.968285,31.270678,8,23,13,2025-02-23,1,7666
1627,City Care Pharmacy - Maadi,,,,,,9,23,13,2024-12-09,1,4420
1628,Salamtek Pharmacy - Obour,,,,,,8,23,13,2025-07-24,1,5578
1629,Metro Pharmacy - Maadi,,Cairo,Maadi,29.947557,31.273752,10,1,13,2024-09-16,0,1475
1630,Ebn Sina Pharmacy - Smouha,,Cairo,Maadi,29.944213,31.274145,8,23,13,2025-07-02,0,2988
1631,Green Leaf Pharmacy - Maadi,,Cairo,Maadi,29.951591,31.262208,8,1,13,2024-12-16,0,4165
1632,Seha First Pharmacy - Nozha,,Cairo,Maadi,29.970449,31.246762,8,2,13,2024-12-11,0,5143
1633,City Care Pharmacy,,,,,,9,23,13,2025-02-21,0,6914
1634,Life Line Pharmacy - Faisal,,Cairo,Maadi,29.945039,31.273054,9,1,13,2025-06-06,0,5917
1635,Salamtek Pharmacy - Maadi,,,,,,9,23,13,2025-01-15,0,7644
1636,El Tourath Pharmacy - Helwan,,,,,,9,23,13,2025-01-26,0,2523
1637,El Baraka Pharmacy - Maadi,,,,,,9,1,13,2024-12-21,0,8891
1638,Better Life Pharmacy,,,,,,8,1,13,2025-05-20,0,7171
1639,El Faraby Pharmacy - Zayed,,,,,,10,23,13,2025-04-09,0,4042
1640,Omega Pharmacy - Agami,,Cairo,Maadi,29.968731,31.257276,9,23,13,2024-09-26,0,5144
1641,El Hokama Pharmacy,,Cairo,Maadi,29.969012,31.262875,8,23,13,2024-09-25,2,2033
1642,Dr Medhat Pharmacy - Square,,,,,,9,23,13,2025-03-16,0,6355
1643,Seha First Pharmacy,,Cairo,Maadi,29.944529,31.243774,8,23,13,2025-07-16,0,9501
1644,El Baraka Pharmacy,,Cairo,Maadi,29.972436,31.243058,9,1,13,2025-01-30,0,4229
1645,El Faraby Pharmacy - Maadi,,,,,,10,23,13,2025-01-17,0,9913
1646,Mira Pharmacy,,Cairo,Maadi,29.957447,31.259741,10,23,13,2025-07-28,0,1528
1647,Blue Wave Pharmacy,,,,,,9,23,14,2025-09-08,0,5880
1648,Family Pharmacy - Montaza,,Cairo,Mokattam,30.037919,31.292928,9,23,14,2025-01-31,0,7101
1649,Golden Care Pharmacy - Zayed,,Cairo,Mokattam,30.017137,31.299386,10,23,14,2025-05-05,0,4811
1650,Dr Medhat Pharmacy - Mokattam,,Cairo,Mokattam,30.049837,31.284792,9,2,14,2024-12-10,0,8108
1651,Life Line Pharmacy,,Cairo,Mokattam,30.020263,31.300568,9,23,14,2024-11-13,0,7028
1652,Dr Medhat Pharmacy,,,,,,9,23,14,2025-02-09,0,3930
1653,Better Life Pharmacy - Square,,,,,,8,1,14,2025-07-30,0,8931
1654,Union Pharm - Banha,,Cairo,Mokattam,30.049747,31.28728,8,23,14,2025-09-01,0,4731
1655,Omega Pharmacy - Mokattam,,Cairo,Mokattam,30.030939,31.288555,9,23,14,2025-03-15,1,5053
1656,Sunrise Pharmacy - Mokattam,,Cairo,Mokattam,30.025544,31.301126,10,1,14,2025-07-29,0,8518
1657,City Care Pharmacy - Obour,,,,,,9,23,14,2025-06-27,0,5631
1658,El Faraby Pharmacy - Nozha,,Cairo,Mokattam,30.047569,31.27645,8,23,14,2025-07-17,0,4276
1659,Angel Pharmacy - Nozha,,Cairo,Mokattam,30.034965,31.270239,9,23,14,2024-11-20,0,3787
1660,Hope Pharmacy - Nozha,,,,,,8,23,14,2025-02-08,1,9115
1661,Silver Care Pharmacy - Square,,Cairo,Mokattam,30.046273,31.267109,9,23,14,2025-04-23,1,8647
1662,Elite Pharmacy - Agami,,,,,,10,23,14,2025-07-27,0,3602
1663,Dr Medhat Pharmacy - Banha,,,,,,8,23,14,2025-05-24,0,9737
1664,Union Pharm - Obour,,Cairo,Mokattam,30.015722,31.272532,8,1,14,2024-10-05,0,3031
1665,Family Pharmacy - Obour,,,,,,9,1,14,2025-05-11,0,2326
1666,City Care Pharmacy,,Cairo,Mokattam,30.017802,31.298108,9,23,14,2025-09-08,0,9517
1667,Salamtek Pharmacy,,Cairo,Mokattam,30.045639,31.277997,9,1,14,2025-08-03,0,2447
1668,Hope Pharmacy - Agami,,Cairo,Mokattam,30.04475,31.290643,8,1,14,2024-09-07,0,1994
1669,Salamtek Pharmacy,,,,,,9,2,14,2025-06-21,0,4509
1670,Al Amal Pharmacy - Shubra,,Cairo,Mokattam,30.04705,31.2922,8,23,14,2025-05-12,1,4817
1671,City Care Pharmacy - Mokattam,,Cairo,Mokattam,30.031939,31.300262,9,23,14,2024-10-17,0,8001
1672,Misr Pharmacy - Square,,Cairo,Mokattam,30.034987,31.286691,8,23,14,2024-11-22,0,8242
1673,Health Gate Pharmacy - Nasr,,,,,,9,1,15,2024-12-19,0,8172
1674,Elite Pharmacy - Shubra,,Cairo,Nasr City,30.040971,31.376465,8,1,15,2025-04-20,0,8047
1675,El Shifa Pharmacy - Nasr,,Cairo,Nasr City,30.045023,31.365912,9,23,15,2024-11-17,1,6942
1676,El Hokama Pharmacy,,,,,,8,1,15,2024-12-21,0,5964
1677,Nile Care Pharmacy - Marg,,,,,,9,23,15,2025-01-10,1,7580
1678,Silver Care Pharmacy,,Cairo,Nasr City,30.046116,31.37129,9,23,15,2025-03-06,0,5597
1679,Alpha Pharma - Rehab View,,Cairo,Nasr City,30.064603,31.352791,8,23,15,2025-06-09,1,5101
1680,Ebn Sina Pharmacy,,,,,,9,23,15,2025-04-27,1,4981
1681,Al Nozha Pharmacy - Nasr,,Cairo,Nasr City,30.068746,31.376383,10,23,15,2025-08-27,0,5786
1682,Mira Pharmacy,,Cairo,Nasr City,30.041322,31.353376,8,1,15,2025-08-07,0,2322
1683,Elite Pharmacy - Oct City,,,,,,9,23,15,2025-04-25,0,6020
1684,Omega Pharmacy,,,,,,9,23,15,2025-08-10,0,8023
1685,Dr Medhat Pharmacy - Helwan,,Cairo,Nasr City,30.062,31.350428,9,23,15,2025-01-11,0,8605
1686,Care 24 Seven - Obour,,Cairo,Nasr City,30.045441,31.352469,9,23,15,2025-07-01,0,5098
1687,El Hokama Pharmacy,,,,,,8,1,15,2025-08-27,0,1121
1688,Union Pharm - Nasr,,,,,,9,1,15,2024-11-01,0,9004
1689,Care 24 Seven,,Cairo,Nasr City,30.063143,31.377813,9,23,15,2025-05-11,0,8735
1690,Dr Medhat Pharmacy - Rehab View,,Cairo,Nasr City,30.03817,31.363169,10,23,15,2025-01-10,0,7700
1691,Misr Pharmacy,,,,,,9,23,15,2024-09-14,0,5045
1692,El Hokama Pharmacy,,,,,,9,1,15,2025-07-17,0,8618
1693,El Tourath Pharmacy - Nasr,,,,,,9,23,15,2025-09-11,0,7751
1694,El Hokama Pharmacy,,Cairo,Nasr City,30.045747,31.376565,9,23,15,2025-04-26,0,8194
1695,El Hokama Pharmacy,,,,,,9,23,15,2025-03-22,2,6231
1696,Green Leaf Pharmacy - Nasr,,,,,,9,1,15,2025-02-20,0,1749
1697,Health Gate Pharmacy - Imbaba,,,,,,8,1,15,2025-07-24,0,4916
1698,Green Leaf Pharmacy - Square,,Cairo,Nasr City,30.060801,31.362688,9,23,15,2025-01-24,1,9093
1699,Al Nozha Pharmacy,,Cairo,Nasr City,30.066253,31.366234,9,1,15,2024-11-02,0,5042
1700,Union Pharm - Imbaba,,,,,,10,1,15,2025-08-09,0,3969
1701,Al Amal Pharmacy - Oct City,,Cairo,Nasr City,30.044096,31.368347,10,23,15,2024-10-13,1,3357
1702,Ebn Sina Pharmacy - Shubra,,Cairo,Nasr City,30.037282,31.372757,8,23,15,2024-09-09,0,1206
1703,El Faraby Pharmacy,,,,,,9,23,15,2025-05-31,2,6951
1704,El Baraka Pharmacy - Nasr,,Cairo,Nasr City,30.053415,31.348385,10,23,15,2024-12-15,0,2929
1705,Star Care Pharmacy - Nasr,,Cairo,Nasr City,30.059172,31.363877,8,2,15,2025-04-10,0,7048
1706,Star Care Pharmacy,,Cairo,Nasr City,30.054902,31.350042,10,1,15,2024-09-17,0,2717
1707,Blue Wave Pharmacy - Nasr,,Cairo,Nasr City,30.034383,31.359341,9,23,15,2025-02-07,0,4167
1708,El Tourath Pharmacy,,Cairo,Nasr City,30.062555,31.359982,9,23,15,2024-09-22,1,4847
1709,Golden Care Pharmacy - Nasr,,Cairo,Nasr City,30.052622,31.369808,10,23,15,2025-02-19,0,3582
1710,El Shifa Pharmacy - Nasr,,,,,,8,23,15,2024-10-06,0,6488
1711,El Baraka Pharmacy - Nasr,,Cairo,Nasr City,30.062681,31.353413,9,2,15,2024-10-08,0,1498
1712,Family Pharmacy - Nasr,,Cairo,Nasr City,30.053894,31.349447,10,1,15,2025-08-03,0,5379
1713,El Faraby Pharmacy - Shubra,,,,,,8,2,15,2025-05-21,0,1776
1714,Star Care Pharmacy - Nasr,,Cairo,Nasr City,30.034959,31.363789,9,23,15,2025-06-16,1,2998
1715,Sunrise Pharmacy - Nasr,,,,,,8,23,15,2025-08-20,0,7383
1716,Blue Wave Pharmacy - Agami,,Cairo,Nasr City,30.052312,31.365563,9,23,15,2025-06-12,0,6010
1717,City Care Pharmacy - Nasr,,,,,,9,23,15,2025-07-08,1,5845
1718,Silver Care Pharmacy,,Cairo,Nasr City,30.061248,31.365069,9,23,15,2025-04-18,0,9935
1719,Ebn Sina Pharmacy - Smouha,,,,,,9,2,15,2024-10-29,0,1771
1720,Misr Pharmacy - Nasr,,,,,,8,23,15,2024-12-10,0,9831
1721,Pharma Plus,,,,,,9,1,15,2025-06-27,1,7323
1722,Omega Pharmacy,,,,,,10,23,15,2025-01-05,0,9238
1723,Al Nozha Pharmacy - Nasr,,Cairo,Nasr City,30.044454,31.347796,10,23,15,2025-02-26,0,5759
1724,Nile Care Pharmacy - Nasr,,,,,,8,23,15,2024-11-27,1,3064
1725,Life Line Pharmacy,,,,,,8,1,15,2025-05-19,0,6002
1726,Al Nozha Pharmacy,,,,,,8,2,15,2025-02-07,0,4933
1727,Salamtek Pharmacy - Marg,,,,,,8,1,15,2025-07-23,0,2277
1728,El Faraby Pharmacy - Shubra,,Cairo,Nasr City,30.062981,31.366284,8,1,15,2025-02-26,0,5888
1729,Health Gate Pharmacy - Nasr,,Cairo,Nasr City,30.0599,31.371054,9,1,15,2025-08-07,1,2506
1730,Alpha Pharma - Nasr,,,,,,9,23,15,2025-05-31,0,7320
1731,Hope Pharmacy,,Cairo,Nasr City,30.055862,31.383037,10,23,15,2025-03-12,0,8596
1732,El Tourath Pharmacy - Nasr,,Cairo,Nasr City,30.047763,31.359849,8,23,15,2025-07-01,0,7065
1733,Angel Pharmacy - Helwan,,Cairo,Nasr City,30.064276,31.369413,9,23,15,2024-10-14,0,9579
1734,Angel Pharmacy - Agami,,,,,,9,23,15,2025-05-31,0,6817
1735,Star Care Pharmacy - Zayed,,Cairo,Nasr City,30.060572,31.347606,9,23,15,2025-02-19,0,5767
1736,Sunrise Pharmacy - Obour,,Cairo,Nasr City,30.060575,31.350506,9,1,15,2024-09-10,0,6153
1737,Union Pharm - Nasr,,,,,,10,23,15,2025-05-24,0,1015
1738,Angel Pharmacy - Smouha,,Cairo,Nasr City,30.058887,31.349898,10,23,15,2024-11-08,0,1194
1739,Angel Pharmacy,,,,,,8,23,15,2025-03-11,0,2686
1740,Seha First Pharmacy - Nasr,,Cairo,Nasr City,30.037258,31.36932,8,23,15,2025-06-23,0,4825
1741,Misr Pharmacy - Nasr,,,,,,8,2,15,2025-03-03,0,1325
1742,Hope Pharmacy - Nasr,,Cairo,Nasr City,30.051765,31.355583,8,1,15,2025-08-26,0,4387
1743,Seha First Pharmacy,,,,,,8,23,15,2025-09-01,0,7058
1744,El Hokama Pharmacy,,Cairo,Nasr City,30.039257,31.379614,9,23,15,2025-04-09,0,5642
1745,Metro Pharmacy - Faisal,,,,,,8,23,15,2025-01-25,0,6314
1746,Misr Pharmacy,,Cairo,Nasr City,30.050797,31.354854,9,23,15,2025-04-07,0,6357
1747,Ebn Sina Pharmacy,,,,,,9,23,15,2025-01-18,2,8761
1748,Union Pharm,,,,,,9,1,15,2025-08-11,0,9274
1749,Dr Medhat Pharmacy - Maadi,,Cairo,Nasr City,30.035498,31.366833,8,23,15,2025-03-15,0,3985
1750,El Baraka Pharmacy,,Cairo,Nasr City,30.035866,31.35662,9,23,15,2024-11-27,0,7313
1751,El Shifa Pharmacy,,Cairo,Nasr City,30.067956,31.377283,9,2,15,2025-08-29,0,2333
1752,City Care Pharmacy - Nasr,,,,,,9,23,15,2025-03-09,0,8856
1753,El Tourath Pharmacy,,Cairo,Nasr City,30.067013,31.360398,8,1,15,2025-01-13,0,8743
1754,Elite Pharmacy - Marg,,,,,,9,23,15,2025-04-16,0,8178
1755,Health Gate Pharmacy - Nasr,,,,,,9,23,15,2024-12-29,0,1294
1756,Better Life Pharmacy,,Cairo,Nasr City,30.064854,31.379479,9,23,15,2024-11-24,0,4572
1757,Dr Medhat Pharmacy,,,,,,9,1,15,2025-05-02,1,2587
1758,Metro Pharmacy,,Cairo,Nasr City,30.04135,31.367169,9,23,15,2025-04-08,0,4547
1759,Better Life Pharmacy - Nasr,,,,,,8,23,15,2025-05-01,0,2847
1760,Golden Care Pharmacy,,,,,,8,23,15,2025-03-02,0,4019
1761,Union Pharm,,,,,,8,23,15,2025-07-29,0,7923
1762,El Zahraa Pharmacy - Nasr,,Cairo,Nasr City,30.051134,31.36814,9,23,15,2024-10-22,1,8254
1763,Health Gate Pharmacy,,,,,,10,23,15,2025-08-15,0,9842
1764,Mira Pharmacy - Nasr,,,,,,9,1,15,2024-12-22,0,2418
1765,Al Amal Pharmacy - Nasr,,,,,,9,23,15,2025-01-06,0,6429
1766,Blue Wave Pharmacy - Smouha,,,,,,9,23,15,2025-08-13,2,9482
1767,El Nasr Pharmacy - Montaza,,Cairo,Nasr City,30.063901,31.360888,9,23,15,2024-10-23,2,7074
1768,Sunrise Pharmacy - Banha,,,,,,8,23,15,2025-01-10,1,1925
1769,El Tourath Pharmacy - Oct City,,,,,,9,1,15,2025-01-05,0,7510
1770,El Tourath Pharmacy - Rehab View,,,,,,9,23,15,2025-01-25,0,6089
1771,Omega Pharmacy - Nasr,,,,,,9,1,15,2024-10-09,0,2725
1772,El Faraby Pharmacy - Shubra,,Cairo,Nasr City,30.049568,31.368084,10,1,15,2025-07-09,0,6069
1773,Family Pharmacy,,,,,,10,23,15,2025-01-05,0,3927
1774,El Nasr Pharmacy,,Cairo,Nasr City,30.046637,31.369951,9,23,15,2025-06-03,1,7071
1775,Golden Care Pharmacy,,,,,,8,23,15,2025-04-14,0,7996
1776,Family Pharmacy,,,,,,8,23,15,2025-03-10,0,7759
1777,Elite Pharmacy,,Cairo,Nasr City,30.059791,31.37197,8,1,15,2024-09-19,0,8583
1778,Union Pharm,,,,,,9,1,15,2025-05-05,0,9361
1779,Better Life Pharmacy,,,,,,9,23,15,2025-09-01,0,4907
1780,El Zahraa Pharmacy,,,,,,9,23,15,2024-12-19,0,7340
1781,Life Line Pharmacy - Nasr,,,,,,10,1,15,2025-05-07,0,2282
1782,Misr Pharmacy,,Cairo,Nasr City,30.033536,31.377958,9,23,15,2024-12-06,0,9069
1783,Seha First Pharmacy - Nasr,,Cairo,Nasr City,30.053395,31.352394,9,1,15,2025-08-25,0,1934
1784,Union Pharm - Nasr,,Cairo,Nasr City,30.054876,31.348936,10,23,15,2025-04-09,0,4948
1785,El Tourath Pharmacy,,Cairo,Nasr City,30.03394,31.36654,10,23,15,2025-06-08,0,7476
1786,Alpha Pharma - Nasr,,Cairo,Nasr City,30.043251,31.372898,9,23,15,2024-11-01,0,9702
1787,Care 24 Seven,,,,,,8,1,15,2025-09-07,0,2145
1788,Sunrise Pharmacy - Nasr,,,,,,8,23,15,2024-09-21,0,5523
1789,Nile Care Pharmacy - Maadi,,Cairo,Nasr City,30.049145,31.382094,9,1,15,2025-01-17,0,9781
1790,Sunrise Pharmacy - Agami,,,,,,9,23,15,2025-04-19,0,7207
1791,Sunrise Pharmacy - Zayed,,,,,,10,23,15,2025-07-03,0,9496
1792,Mira Pharmacy - Maadi,,Cairo,Nasr City,30.059112,31.364668,8,23,15,2025-05-27,0,5741
1793,Al Amal Pharmacy - New,,Cairo,New Cairo,30.03472,31.471837,8,1,16,2024-12-08,1,1133
1794,Golden Care Pharmacy - Marg,,Cairo,New Cairo,30.031271,31.484507,8,1,16,2024-10-02,0,8150
1795,El Tourath Pharmacy - New,,Cairo,New Cairo,30.017521,31.493155,9,23,16,2024-09-10,0,8904
1796,El Baraka Pharmacy - New,,,,,,9,23,16,2025-07-15,0,1171
1797,Metro Pharmacy - Faisal,,,,,,8,2,16,2025-04-03,0,4913
1798,Omega Pharmacy,,,,,,9,23,16,2024-12-25,0,9847
1799,Dr Medhat Pharmacy,,Cairo,New Cairo,30.003564,31.471053,9,23,16,2025-06-16,0,1832
1800,Better Life Pharmacy - Obour,,Cairo,New Cairo,30.005089,31.498381,10,2,16,2025-02-15,0,5702
1801,Green Leaf Pharmacy,,Cairo,New Cairo,30.013561,31.472551,9,23,16,2025-01-29,0,9842
1802,El Zahraa Pharmacy - Faisal,,,,,,10,1,16,2024-11-08,0,7419
1803,Better Life Pharmacy - Square,,Cairo,New Cairo,30.013164,31.479996,9,23,16,2025-08-28,1,1750
1804,Alpha Pharma,,Cairo,New Cairo,30.034857,31.471309,9,1,16,2025-03-08,0,9225
1805,El Tourath Pharmacy,,,,,,10,23,16,2025-06-26,0,4059
1806,Health Gate Pharmacy - New,,,,,,9,23,16,2024-12-03,1,4750
1807,Al Amal Pharmacy - New,,,,,,9,23,16,2025-04-26,0,1506
1808,Life Line Pharmacy - New,,,,,,9,23,16,2025-04-08,0,3436
1809,Golden Care Pharmacy,,,,,,9,23,16,2025-02-02,0,6168
1810,Mira Pharmacy,,Cairo,New Cairo,30.019451,31.477297,9,23,16,2025-04-28,0,6246
1811,Hope Pharmacy - New,,Cairo,New Cairo,30.029687,31.488752,9,23,16,2025-01-23,0,3829
1812,El Faraby Pharmacy,,,,,,9,23,16,2024-11-02,1,9917
1813,Green Leaf Pharmacy,,,,,,9,2,16,2024-09-17,0,8689
1814,Seha First Pharmacy - Dokki,,,,,,8,23,16,2024-09-16,0,2276
1815,Metro Pharmacy,,,,,,8,2,16,2025-02-14,0,5801
1816,El Zahraa Pharmacy,,Cairo,New Cairo,30.018645,31.470043,9,23,16,2025-06-23,0,4489
1817,El Hokama Pharmacy - Nozha,,Cairo,New Cairo,30.031463,31.467254,9,2,16,2024-10-10,0,7904
1818,Al Nozha Pharmacy - New,,Cairo,New Cairo,30.014149,31.494324,8,23,16,2025-07-06,0,1218
1819,El Zahraa Pharmacy,,,,,,9,1,16,2025-01-20,0,3168
1820,Hope Pharmacy,,,,,,9,23,16,2025-05-14,0,9892
1821,Misr Pharmacy - Oct City,,Cairo,New Cairo,30.014681,31.503036,8,23,16,2025-05-07,0,7627
1822,El Baraka Pharmacy - New,,Cairo,New Cairo,30.002766,31.474796,8,2,16,2025-08-17,1,4753
1823,Hope Pharmacy - Banha,,,,,,9,23,16,2025-08-17,0,7293
1824,Elite Pharmacy - Obour,,Cairo,New Cairo,30.014121,31.476842,8,23,16,2024-11-04,1,8017
1825,Blue Wave Pharmacy,,,,,,9,2,16,2024-12-02,2,4046
1826,Al Amal Pharmacy - New,,,,,,9,23,16,2025-06-25,0,1995
1827,Pharma Plus - Zayed,,Cairo,New Cairo,30.003206,31.467507,9,23,16,2024-11-01,0,6685
1828,Dr Medhat Pharmacy - New,,,,,,10,23,16,2025-06-06,1,1359
1829,Better Life Pharmacy,,,,,,8,1,16,2025-03-19,0,2491
1830,Seha First Pharmacy,,,,,,9,23,16,2025-01-09,1,3729
1831,Union Pharm - Imbaba,,Cairo,New Cairo,30.029148,31.493852,9,23,16,2025-07-20,0,1612
1832,Misr Pharmacy - Agami,,,,,,9,23,16,2025-04-10,0,3303
1833,Hope Pharmacy,,,,,,9,23,16,2025-07-21,0,6978
1834,Health Gate Pharmacy,,,,,,9,23,16,2025-02-22,0,8227
1835,Health Gate Pharmacy - New,,Cairo,New Cairo,30.032313,31.479034,8,1,16,2024-10-18,0,6535
1836,Metro Pharmacy,,Cairo,New Cairo,30.029334,31.501436,9,23,16,2025-08-29,0,4467
1837,Life Line Pharmacy - New,,Cairo,New Cairo,30.032893,31.495257,9,1,16,2024-10-05,0,5896
1838,Care 24 Seven - New,,Cairo,New Cairo,30.006686,31.488345,9,23,16,2024-10-31,0,6941
1839,Metro Pharmacy - New,,Cairo,New Cairo,30.035528,31.483795,9,23,16,2024-10-02,0,6796
1840,Pharma Plus,,Cairo,New Cairo,30.01497,31.484898,8,23,16,2025-05-16,0,7780
1841,Sunrise Pharmacy,,,,,,8,1,16,2024-10-02,0,1121
1842,Misr Pharmacy,,Cairo,New Cairo,30.019408,31.490236,9,23,16,2024-12-03,0,9701
1843,Al Nozha Pharmacy,,Cairo,New Cairo,30.023159,31.49168,10,2,16,2024-12-09,0,5095
1844,Dr Medhat Pharmacy - Banha,,,,,,8,2,16,2024-12-19,0,4728
1845,El Tourath Pharmacy - Dokki,,,,,,10,23,16,2024-11-30,0,6046
