invoice_line_id,invoice_id,quantity,unit_price_input,line_total,tax_regime_flag
35353,317484,3,99.84,245.24,
35354,317484,3,17.06,43.99,
35355,317484,2,63.32,103.53,
35356,317485,4,47.66,158.89,
35357,317485,6,13.00,69.62,
35358,317485,6,522.24,2942.69,
35359,317485,2,433.86,804.00,
35360,317485,3,303.66,851.40,
35361,317485,3,127.32,340.32,
35362,317485,2,506.43 EGP,881.12,
35363,317493,5,103.87,463.40,
35364,317493,3,552.33,1446.51,
35365,317493,7,12.10,75.81,
35366,317494,6,8.13,40.52,EV01
35367,317494,2,48.60 EGP,82.31,EV01
35368,317494,5,12.98 EGP,52.41,EV01
35369,317494,4,42.12,141.91,EV01
35370,317494,5,104.54,435.50,EV01
35371,317494,6,62.71,307.83,EV01
35372,317497,6,117.06,596.38,
35373,317497,4,189.38,663.90,
35374,317497,3,529.89,1399.98,
35375,317497,1,201.93,174.55,
35376,317498,8,18.90,136.13,EV01
35377,317498,1,310.59,279.52,EV01
35378,317498,5,67.04,292.77,EV01
35379,317498,2,108.80,185.04,EV01
35380,317498,3,23.62,65.66,EV01
35381,317498,3,225.09 EGP,609.83,EV01
35382,317498,5,57.40,260.23,EV01
35383,317498,6,240.24,1155.67,EV01
35384,317498,3,8.26,21.07,EV01
35385,317499,4,13.11,47.35,EV01
35386,317499,2,35.51,60.96,EV01
35387,317499,5,11.65,46.17,EV01
35388,317499,4,438.90,1617.94,EV01
35389,317499,3,25.20,64.47,EV01
35390,317499,5,11.73,52.96,EV01
35391,317499,3,257.28,676.93,EV01
35392,317499,5,188.40,840.80,EV01
35393,317500,5,470.22,1741.22,EV01
35394,317500,6,18.70,85.70,EV01
35395,317502,5,103.58,427.68,
35396,317502,3,7.46,19.37,
35397,317502,6,57.71,263.22,
35398,317502,3,121.84,305.27,
35399,317502,4,24.22,77.10,
35400,317502,4,386.82,1289.54,
35401,317502,3,472.26,1225.24,
35402,317509,2,19.62,35.08,
35403,317509,4,23.76,77.13,
35404,317509,6,193.73,963.94,
35405,317509,5,165.79,724.71,
35406,317509,3,11.81,32.85,
35407,317509,4,125.27,431.40,
35408,317509,8,124.34,881.57,
35409,317509,7,380.10,2270.23,
35410,317509,2,34.06,55.62,
35411,317509,4,35.41,123.54,
35412,317510,6,242.16,1328.55,
35413,317510,5,13.65,59.58,
35414,317510,1,26.14 EGP,21.87,
35415,317510,4,194.75,699.43,
35416,317510,4,25.44,96.84,
35417,317510,4,17.60,62.16,
35418,317510,4,17.93,64.24,
35419,317511,5,218.40,928.59,
35420,317511,3,21.72,56.16,
35421,317511,4,12.30,43.93,
35422,317511,4,184.45,659.81,
35423,317511,3,64.17,163.84,
35424,317519,2,217.92,420.70,EV01
35425,317519,7,19.39,118.05,EV01
35426,317519,6,138.02,751.02,EV01
35427,317519,4,142.03,524.04,EV01
35428,317519,2,145.92,252.74,EV01
35429,317519,3,18.58,47.27,EV01
35430,317519,4,216.69,745.31,EV01
35431,317519,2,11.48,20.24,EV01
35432,317521,2,75.99,129.52,EV01
35433,317521,5,179.70,696.25,EV01
35434,317521,6,257.04 EGP,1283.78,EV01
35435,317521,5,7.79,30.11,EV01
35436,317521,6,84.23,418.40,EV01
35437,317523,2,58.44,89.79,
35438,317523,3,33.79 EGP,77.42,
35439,317523,7,230.40,1223.60,
35440,317523,6,13.49,58.60,
35441,317523,3,222.48,526.40,
35442,317523,3,90.05,213.49,
35443,317523,5,417.06,1546.66,
35444,317523,5,139.52,535.75,
35445,317523,2,141.37,226.58,
35446,317523,1,31.35,21.87,
35447,317523,2,410.34,570.53,
35448,317527,5,435.96,2015.67,EV01
35449,317527,6,83.29,441.02,EV01
35450,317527,2,116.11,216.23,EV01
35451,317527,4,412.86,1496.83,EV01
35452,317527,4,17.50,66.17,EV01
35453,317527,4,436.38,1507.93,EV01
35454,317528,2,249.60,429.52,EV01
35455,317528,5,137.81,547.73,EV01
35456,317528,4,8.45,28.71,EV01
35457,317528,7,240.96,1424.29,EV01
35458,317528,2,345.24,563.84,EV01
35459,317532,6,43.47,217.58,
35460,317532,2,77.32,146.21,
35461,317532,4,102.05,388.65,
35462,317533,6,91.78,479.60,
35463,317533,3,481.44,1236.93,
35464,317533,5,329.81,1394.51,
35465,317533,3,478.38 EGP,1161.64,
35466,317533,4,122.37,385.73,
35467,317533,3,320.99 EGP,714.40,
35468,317533,2,7.66,13.06,
35469,317533,6,80.15,372.38,
35470,317533,1,512.55,405.44,
35471,317533,7,126.61,688.40,
35472,317533,8,24.96,153.28,
35473,317533,3,159.90,397.84,
35474,317535,4,90.82,273.73,EV01
35475,317535,4,63.68 EGP,187.42,EV01
35476,317535,1,140.75,105.15,EV01
35477,317535,4,19.26,65.08,EV01
35478,317535,2,25.08,35.02,EV01
35479,317535,4,7.50,22.56,EV01
35480,317535,4,221.61,693.50,EV01
35481,317535,9,17.91,121.52,EV01
35482,317540,5,94.85,420.09,
35483,317540,5,219.60,970.06,
35484,317540,3,13.04,36.26,
35485,317540,3,234.00,657.55,
35486,317540,2,74.81,130.95,
35487,317547,3,97.34,272.58,EV01
35488,317547,3,7.26,19.10,EV01
35489,317547,4,8.27,31.00,EV01
35490,317547,4,486.54,1827.06,EV01
35491,317547,2,107.38,199.70,EV01
35492,317547,8,131.21,930.53,EV01
35493,317547,4,73.01,233.27,EV01
35494,317547,2,77.72,145.74,EV01
35495,317547,3,63.26,171.06,EV01
35496,317547,5,165.22,708.77,EV01
35497,317547,6,58.50,335.11,EV01
35498,317547,5,230.64,986.39,EV01
35499,317547,3,122.50,319.55,EV01
35500,317547,4,143.09,492.42,EV01
35501,317547,3,316.58,824.75,EV01
35502,317552,3,146.38 EGP,393.74,EV01
35503,317552,3,488.07,1283.74,EV01
35504,317552,6,13.29,69.05,EV01
35505,317552,2,34.22,60.78,EV01
35506,317552,2,433.02,742.60,EV01
35507,317552,3,7.58,19.36,EV01
35508,317552,6,90.24,445.41,EV01
35509,317552,7,194.34,1227.22,EV01
35510,317559,3,16.79,40.18,
35511,317559,2,8.23,13.01,
35512,317559,8,121.66,833.79,
35513,317559,3,95.52,232.68,
35514,317559,4,121.97,391.61,
35515,317559,4,248.40,855.78,
35516,317567,4,192.50,577.73,EV01
35517,317567,8,16.97,109.71,EV01
35518,317567,2,30.56,42.00,EV01
35519,317570,3,103.87,278.65,EV01
35520,317570,3,140.05,383.19,EV01
35521,317570,2,385.98,677.12,EV01
35522,317570,2,22.63,41.08,EV01
35523,317570,5,120.38,560.06,EV01
35524,317570,4,18.63,67.04,EV01
35525,317572,3,171.60,450.44,
35526,317572,6,296.42,1568.43,
35527,317572,5,44.78,189.20,
35528,317572,3,164.77,431.89,
35529,317572,3,263.28,714.12,
35530,317572,3,19.06,50.46,
35531,317572,2,11.35,20.04,
35532,317580,4,137.56,464.35,EV01
35533,317580,2,19.28,31.64,EV01
35534,317580,5,182.16,718.26,EV01
35535,317581,4,224.16,737.14,
35536,317581,5,228.00,867.34,
35537,317581,5,86.88,311.41,
35538,317581,5,19.26,79.55,
35539,317581,5,182.51,707.94,
35540,317581,5,466.65,1762.06,
35541,317581,5,8.66,30.19,
35542,317581,6,141.90,654.29,
35543,317582,4,13.25,45.83,
35544,317582,5,95.62,426.93,
35545,317582,4,437.22,1651.06,
35546,317582,2,112.81,212.17,
35547,317587,2,100.61,192.28,
35548,317587,4,87.26,319.89,
35549,317587,5,480.42,2106.65,
35550,317587,2,109.74,194.59,
35551,317587,5,399.84,1786.83,
35552,317589,5,89.76,315.63,
35553,317589,2,94.37,137.12,
35554,317589,1,115.64,86.44,
35555,317589,4,438.48,1345.95,
35556,317589,4,79.05,226.04,
35557,317589,2,120.52,171.02,
35558,317589,1,297.68,219.22,
35559,317589,4,60.76,181.90,
35560,317589,1,78.58,57.78,
35561,317590,5,56.24,262.54,EV01
35562,317590,6,22.27,127.24,EV01
35563,317590,4,291.38,1023.31,EV01
35564,317590,5,255.84,1273.58,EV01
35565,317594,3,61.85,169.44,
35566,317594,3,166.50,430.08,
35567,317594,5,120.12,544.38,
35568,317594,6,7.94,43.89,
35569,317594,2,529.38,994.22,
35570,317594,4,476.34,1784.86,
35571,317594,2,79.29,138.14,
35572,317594,5,409.08,1737.31,
35573,317597,1,42.71,39.87,
35574,317597,1,108.91,101.99,
35575,317597,3,58.62,154.51,
35576,317597,4,79.52,298.53,
35577,317607,2,442.26,777.96,EV01
35578,317607,2,17.15,31.65,EV01
35579,317607,5,297.68 EGP,1227.60,EV01
35580,317607,1,560.49,463.53,EV01
35581,317607,2,65.51,111.03,EV01
35582,317607,4,501.84,1596.63,EV01
35583,317607,3,18.90,46.50,EV01
35584,317609,1,89.09,78.07,EV01
35585,317609,4,205.21,733.96,EV01
35586,317609,2,339.57,596.78,EV01
35587,317610,4,160.34,551.24,
35588,317610,3,67.10,160.66,
35589,317610,5,129.56,519.95,
35590,317610,3,257.76,646.74,
35591,317610,1,486.54,393.65,
35592,317610,5,332.64,1277.26,
35593,317610,2,44.60,70.92,
35594,317610,4,31.28,102.14,
35595,317610,6,124.02,614.06,
35596,317610,1,97.82,80.60,
35597,317611,3,128.97,347.69,
35598,317611,6,17.21,95.81,
35599,317611,6,447.72,2389.44,
35600,317611,3,30.46,84.11,
35601,317611,2,8.49,15.15,
35602,317611,4,34.52,124.08,
35603,317614,6,8.16,40.57,
35604,317614,4,143.03,491.50,
35605,317614,6,182.51,928.62,
35606,317614,5,7.22,30.75,
35607,317614,1,12.94,11.61,
35608,317614,5,531.42,2385.91,
35609,317614,5,17.23 EGP,70.04,
35610,317614,4,480.42,1541.00,
35611,317614,1,13.20,11.61,
35612,317614,5,190.61,842.47,
35613,317614,1,34.85,31.82,
35614,317614,6,515.10,2562.23,
35615,317614,2,99.55,179.76,
35616,317615,1,131.47,106.61,EV01
35617,317615,1,76.69,64.68,EV01
35618,317615,3,495.72,1251.05,EV01
35619,317615,8,220.32,1408.24,EV01
35620,317615,3,140.71,341.97,EV01
35621,317615,2,33.00,57.05,EV01
35622,317619,6,92.54,512.54,
35623,317619,4,398.16,1457.24,
35624,317619,3,48.87 EGP,125.65,
35625,317619,6,13.09,69.26,
35626,317620,7,473.28,2694.84,EV01
35627,317620,3,76.15,190.81,EV01
35628,317620,5,456.54,1849.99,EV01
35629,317620,4,112.69,365.79,EV01
35630,317620,4,119.65,409.94,EV01
35631,317620,4,77.79,254.81,EV01
35632,317621,4,87.46,323.43,
35633,317621,7,74.42 EGP,453.34,
35634,317621,1,19.66,17.87,
35635,317621,4,24.19,92.81,
35636,317621,3,43.52,116.69,
35637,317621,1,133.72,119.59,
35638,317621,6,123.55,635.84,
35639,317621,3,23.83 EGP,63.59,
35640,317621,3,97.82,260.91,
35641,317621,3,143.18,382.23,
35642,317622,2,75.83,120.52,
35643,317622,4,331.07 EGP,1096.94,
35644,317622,4,25.90,78.05,
35645,317622,5,258.00,969.71,
35646,317627,2,34.29,50.45,
35647,317627,3,150.78,309.48,
35648,317627,4,254.64,764.62,
35649,317627,5,13.08,49.97,
35650,317627,6,202.95,928.03,
35651,317628,6,11.70,61.19,
35652,317628,4,80.54,268.47,
35653,317628,4,115.05,430.65,
35654,317628,6,126.98,682.51,
35655,317631,5,31.75,131.04,
35656,317631,3,249.60,626.75,
35657,317631,1,8.73,7.29,
35658,317631,4,58.80,191.50,
35659,317631,3,82.43,222.16,
35660,317631,5,185.73,798.38,
35661,317631,4,138.73,497.65,
35662,317631,6,11.78,58.76,
35663,317631,5,65.58,273.97,
35664,317631,7,229.68,1410.88,
35665,317631,2,115.52,206.64,
35666,317631,3,11.95,31.96,
35667,317631,3,55.33,136.16,
35668,317631,3,222.02,559.68,
35669,317631,2,223.44,384.29,
35670,317632,6,219.97,1117.09,EV01
35671,317632,3,66.12,177.42,EV01
35672,317632,2,410.34,701.67,EV01
35673,317632,1,255.60,214.15,EV01
35674,317632,3,18.22 EGP,53.29,EV01
35675,317632,5,8.02,34.73,EV01
35676,317632,5,8.07,33.51,EV01
35677,317633,6,223.04,1164.65,
35678,317633,2,71.67,130.37,
35679,317633,2,106.79,170.52,
35680,317633,3,143.03,370.33,
35681,317633,3,120.12,313.89,
35682,317633,4,8.35,29.61,
35683,317636,4,105.22,364.72,EV01
35684,317636,4,79.13,285.59,EV01
35685,317636,10,18.04,152.70,EV01
35686,317636,4,96.29,346.71,EV01
35687,317636,5,427.56,1934.03,EV01
35688,317636,5,542.13,2386.09,EV01
35689,317637,1,32.84,25.11,EV01
35690,317637,3,64.29,134.35,EV01
35691,317637,8,77.48,461.56,EV01
35692,317637,3,476.85,1123.58,EV01
35693,317637,2,146.98,216.12,EV01
35694,317637,4,163.10,434.99,EV01
35695,317637,6,296.42,1342.35,EV01
35696,317639,8,87.26,539.83,
35697,317639,1,261.12,202.83,
35698,317639,2,19.15,30.99,
35699,317639,7,12.34 EGP,73.12,
35700,317639,5,73.40,269.50,
35701,317639,7,137.26,758.01,
35702,317639,2,49.05,76.75,
35703,317646,3,33.53,80.39,
35704,317646,2,122.13,183.28,
35705,317646,2,35.21,51.49,
35706,317646,4,217.30,635.84,
35707,317646,2,94.85,128.42,
35708,317646,2,289.49,426.31,
35709,317646,4,518.67,1489.92,
35710,317648,3,146.22,335.10,EV01
35711,317648,4,43.74 EGP,128.39,EV01
35712,317648,5,23.76,94.43,EV01
35713,317648,4,35.11,117.87,EV01
35714,317648,2,201.31,325.29,EV01
35715,317648,3,101.66,229.58,EV01
35716,317650,8,110.68,675.14,EV01
35717,317650,7,87.74,445.25,EV01
35718,317650,8,67.04,387.73,EV01
35719,317650,8,8.42,53.75,EV01
35720,317650,4,17.77,51.26,EV01
35721,317653,4,427.56,1190.34,EV01
35722,317653,5,56.79,205.94,EV01
35723,317653,4,7.78,22.91,EV01
35724,317653,4,330.75,1014.24,EV01
35725,317653,3,168.61,399.04,EV01
35726,317656,6,128.27,515.35,
35727,317656,2,498.27,722.95,
35728,317656,4,25.49,75.86,
35729,317663,5,18.50,78.48,EV01
35730,317663,3,124.84,326.89,EV01
35731,317663,4,145.46,495.23,EV01
35732,317663,4,139.39,486.59,EV01
35733,317663,6,152.00,768.94,EV01
35734,317663,4,31.88,110.34,EV01
35735,317663,3,219.60,592.11,EV01
35736,317663,7,94.37,576.86,EV01
35737,317669,4,21.72,64.19,EV01
35738,317669,6,249.84,1225.33,EV01
35739,317669,1,175.65,138.67,EV01
35740,317669,4,180.05,556.45,EV01
35741,317670,6,493.17,2660.82,
35742,317670,3,16.27,44.55,
35743,317670,4,8.62,32.69,
35744,317670,5,128.04,518.35,
35745,317670,4,12.24,44.57,
35746,317670,4,19.66,70.00,
35747,317670,4,12.53 EGP,47.86,
35748,317670,2,114.58,201.00,
35749,317670,6,251.28,1438.19,
35750,317670,6,209.92,1115.15,
35751,317670,4,187.17 EGP,681.70,
35752,317670,5,47.12,216.21,
35753,317670,7,237.60,1412.88,
35754,317670,4,139.79,505.26,
35755,317677,4,93.98,301.53,
35756,317677,4,81.09,268.66,
35757,317677,6,107.50,539.56,
35758,317677,4,211.97,701.92,
35759,317677,7,7.42,44.98,
35760,317677,5,115.64,460.19,
35761,317677,3,537.54,1258.50,
35762,317678,1,31.22,27.50,EV01
35763,317678,4,57.83 EGP,202.25,EV01
35764,317678,3,78.89,211.13,EV01
35765,317678,5,46.71,209.43,EV01
35766,317678,7,443.52,2666.53,EV01
35767,317678,3,44.24,119.43,EV01
35768,317678,1,403.20,377.40,EV01
35769,317682,7,35.71,235.73,
35770,317682,7,249.60,1608.85,
35771,317682,3,423.78,1124.86,
35772,317682,6,43.56,242.07,
35773,317682,3,8.58 EGP,23.12,
35774,317682,4,11.94,39.27,
35775,317683,4,183.39,571.31,
35776,317683,5,449.40,1851.81,
35777,317683,4,26.16,80.54,
35778,317683,2,59.66,97.25,
35779,317683,5,182.69,679.07,
35780,317683,4,132.00,420.85,
35781,317683,4,491.64,1467.92,
35782,317686,4,98.59,325.28,
35783,317686,2,108.56,175.43,
35784,317686,6,25.73,125.66,
35785,317686,4,44.33,148.55,
35786,317686,6,104.06,510.88,
35787,317686,4,207.05,641.68,
35788,317686,5,8.22,35.40,
35789,317686,7,125.67,755.03,
35790,317686,5,233.76,969.15,
35791,317687,2,21.67,37.83,
35792,317687,5,345.56,1466.60,
35793,317690,4,217.68 EGP,813.81,
35794,317690,3,8.27,21.27,
35795,317690,6,133.19,786.13,
35796,317690,3,94.85,258.40,
35797,317690,3,99.74,279.28,
35798,317690,9,336.11,2666.61,
35799,317690,2,46.67,84.83,
35800,317690,5,57.40,273.87,
35801,317690,4,160.51,578.36,
35802,317694,4,181.98,681.10,
35803,317694,2,156.86 EGP,274.11,
35804,317694,5,188.14,828.17,
35805,317694,5,507.45,2314.80,
35806,317694,6,116.58,648.67,
35807,317694,4,16.99,60.62,
35808,317694,5,47.21,223.85,
35809,317695,2,422.52,667.57,EV01
35810,317695,3,407.82,984.69,EV01
35811,317695,5,184.80,820.91,EV01
35812,317695,7,8.00,43.33,EV01
35813,317695,4,183.39,602.59,EV01
35814,317695,2,142.96,231.35,EV01
35815,317695,4,252.00,789.34,EV01
35816,317695,4,24.89,88.15,EV01
35817,317695,7,83.05,490.28,EV01
35818,317698,2,17.84,29.01,EV01
35819,317698,6,393.96,1882.79,EV01
35820,317698,6,13.10,65.06,EV01
35821,317698,4,144.94,481.34,EV01
35822,317698,2,150.33,260.20,EV01
35823,317698,8,258.24,1688.96,EV01
35824,317702,4,128.30,506.92,EV01
35825,317702,3,173.18,490.71,EV01
35826,317702,10,8.69 EGP,77.36,EV01
35827,317702,3,8.70,23.79,EV01
35828,317703,3,123.90,302.05,EV01
35829,317703,4,419.58,1417.61,EV01
35830,317703,5,338.00 EGP,1390.48,EV01
35831,317703,3,84.94,194.28,EV01
35832,317703,4,181.81,610.93,EV01
35833,317703,1,165.79,129.72,EV01
35834,317705,3,7.61,20.48,
35835,317705,6,18.23,104.23,
35836,317705,9,12.20,104.00,
35837,317705,3,12.71,34.80,
35838,317705,4,298.94,1004.58,
35839,317706,3,292.95,764.42,EV01
35840,317706,5,257.28,1128.02,EV01
35841,317706,6,384.72,2180.80,EV01
35842,317708,5,18.67,68.32,
35843,317708,5,18.11,71.43,
35844,317708,3,166.74,381.05,
35845,317708,2,55.39,88.71,
35846,317708,3,108.56,236.72,
35847,317708,5,79.68,304.72,
35848,317708,1,512.04,392.68,
35849,317708,5,251.76,941.61,
35850,317713,7,49.41,316.16,EV01
35851,317713,2,180.40,322.13,EV01
35852,317713,3,44.60 EGP,118.96,EV01
35853,317713,7,36.14,231.58,EV01
35854,317713,4,88.42,313.26,EV01
35855,317713,3,16.60,42.02,EV01
35856,317713,6,326.03,1659.73,EV01
35857,317713,6,544.68,3060.06,EV01
35858,317713,5,168.78,798.71,EV01
35859,317714,5,80.07,375.31,
35860,317714,2,85.25,149.03,
35861,317714,4,91.30,338.88,
35862,317714,4,114.22,438.65,
35863,317714,3,12.98,36.27,
35864,317716,3,491.13,1302.83,
35865,317716,4,407.40,1469.69,
35866,317716,6,535.50,2973.24,
35867,317716,3,175.12,469.46,
35868,317716,3,258.24,696.89,
35869,317716,2,193.73,344.06,
35870,317716,3,106.67,303.34,
35871,317716,3,17.42,45.66,
35872,317716,2,117.76,198.70,
35873,317716,5,294.53,1208.81,
35874,317716,8,127.38,923.13,
35875,317716,6,542.13,2779.40,
35876,317716,5,22.39,96.18,
35877,317716,4,35.94,126.87,
35878,317716,4,44.51,160.80,
35879,317724,3,337.05,915.80,EV01
35880,317724,6,417.90,2437.79,EV01
35881,317724,7,166.14,1055.26,EV01
35882,317724,2,162.45,303.40,EV01
35883,317724,2,8.12,14.16,EV01
35884,317724,4,420.84,1548.95,EV01
35885,317724,5,439.32,2039.35,EV01
35886,317724,6,74.58,407.78,EV01
35887,317724,7,78.58,504.76,EV01
35888,317725,6,147.14,765.39,
35889,317725,6,122.23,647.01,
35890,317725,4,79.83,268.03,
35891,317725,4,58.56 EGP,205.09,
35892,317725,5,194.96,925.91,
35893,317725,5,66.80,291.13,
35894,317725,4,115.05,410.21,
35895,317725,4,57.40,196.00,
35896,317740,6,129.10,605.46,
35897,317740,6,409.08,2069.68,
35898,317740,6,125.55,606.51,
35899,317740,4,19.06,64.32,
35900,317740,4,86.69,283.15,
35901,317740,3,22.42,57.66,
35902,317740,2,19.57,33.07,
35903,317742,4,331.38,1182.55,
35904,317742,7,312.48,2056.88,
35905,317742,5,137.86,621.57,
35906,317746,7,32.51,199.25,EV01
35907,317746,3,411.18,1053.77,EV01
35908,317746,4,126.38,409.37,EV01
35909,317746,2,221.52,380.92,EV01
35910,317746,2,12.45,20.70,EV01
35911,317746,3,31.94,72.18,EV01
35912,317746,4,13.01,43.60,EV01
35913,317746,1,22.37,19.30,EV01
35914,317746,3,128.96,315.95,EV01
35915,317746,5,42.71,175.46,EV01
35916,317746,5,145.31,609.00,EV01
35917,317746,8,101.38,644.91,EV01
35918,317754,9,224.64,1535.16,
35919,317754,6,221.52,1008.08,
35920,317754,2,59.66,89.16,
35921,317754,2,227.52,358.45,
35922,317755,3,393.96,959.00,EV01
35923,317755,1,162.94,119.61,EV01
35924,317755,4,194.55,545.63,EV01
35925,317755,4,8.50,23.72,EV01
35926,317755,1,57.89,42.30,EV01
35927,317755,5,160.21,644.68,EV01
35928,317755,2,24.29,37.39,EV01
35929,317755,5,22.61,87.38,EV01
35930,317759,4,190.61,585.48,
35931,317759,4,161.39,530.71,
35932,317759,2,31.42,45.30,
35933,317759,4,12.95,40.74,
35934,317759,3,99.55,247.25,
35935,317759,6,103.78,461.45,
35936,317763,4,188.85,642.74,EV01
35937,317763,2,36.07,66.26,EV01
35938,317763,2,383.04 EGP,730.69,EV01
35939,317763,3,12.00,33.29,EV01
35940,317763,2,519.18,911.79,EV01
35941,317763,7,198.44,1207.69,EV01
35942,317763,5,134.77,595.21,EV01
35943,317763,4,124.74,447.96,EV01
35944,317763,7,76.07,471.40,EV01
35945,317763,6,146.98,735.87,EV01
35946,317765,2,532.95,824.77,
35947,317765,4,42.93,136.81,
35948,317765,5,196.19,776.72,
35949,317765,5,101.76,410.26,
35950,317765,3,383.88,988.42,
35951,317765,5,159.98,645.62,
35952,317765,6,7.35,32.80,
35953,317765,1,225.84,198.19,
35954,317765,2,7.83,13.17,
35955,317765,7,149.11,799.41,
35956,317765,2,108.68,169.56,
35957,317765,4,58.13,186.23,
35958,317765,7,31.61,165.40,
35959,317765,3,34.72,83.70,
35960,317765,6,97.25,497.00,
35961,317767,3,122.48,308.67,EV01
35962,317767,8,8.40,59.86,EV01
35963,317767,4,11.31,39.33,EV01
35964,317767,5,8.66,38.70,EV01
35965,317767,5,8.33,36.30,EV01
35966,317767,2,23.64,38.88,EV01
35967,317767,3,118.83,300.38,EV01
35968,317771,3,206.23,463.18,
35969,317771,6,95.23,407.54,
35970,317771,3,544.17,1263.16,
35971,317772,6,63.32,341.97,
35972,317772,3,45.63,123.80,
35973,317772,3,86.88,220.27,
35974,317772,4,88.13,317.36,
35975,317772,5,47.97,208.30,
35976,317772,1,187.99,168.71,
35977,317772,2,185.73,322.16,
35978,317772,3,405.72,1117.46,
35979,317776,8,62.10,451.54,
35980,317776,6,19.46,108.83,
35981,317776,7,8.70,57.10,
35982,317776,5,55.27,266.97,
35983,317776,4,16.67,58.93,
35984,317776,2,13.33,24.93,
35985,317776,4,191.14,676.96,
35986,317776,6,65.58,364.81,
35987,317776,3,446.46 EGP,1309.73,
35988,317776,5,23.45,108.04,
35989,317776,5,109.74,516.57,
35990,317776,3,193.73,502.56,
35991,317797,5,402.36,1606.94,
35992,317797,2,117.17,176.91,
35993,317797,2,339.26 EGP,504.10,
35994,317798,3,74.97,177.40,
35995,317798,3,154.74,346.31,
35996,317798,7,60.09,332.51,
35997,317799,8,246.72,1663.22,EV01
35998,317799,5,166.74,698.78,EV01
35999,317799,6,105.50 EGP,510.34,EV01
36000,317799,5,19.33,77.85,EV01
36001,317799,1,18.99 EGP,16.86,EV01
36002,317804,4,159.98,608.12,EV01
36003,317804,4,231.60,854.01,EV01
36004,317804,8,26.21 EGP,198.41,EV01
36005,317804,4,30.16,104.47,EV01
36006,317804,4,136.22,478.89,EV01
36007,317804,5,235.92,1059.12,EV01
36008,317804,3,216.28 EGP,560.34,EV01
36009,317804,3,47.52,127.87,EV01
36010,317804,8,12.95,93.36,EV01
36011,317805,5,59.78,272.79,
36012,317805,4,12.16,43.78,
36013,317805,3,339.26,848.60,
36014,317805,3,193.52,493.45,
36015,317805,3,87.84,231.65,
36016,317805,4,106.32,379.72,
36017,317805,6,7.97 EGP,45.58,
36018,317805,6,87.74,448.52,
36019,317805,5,11.84,50.62,
36020,317812,5,32.54,136.58,
36021,317812,4,127.91,467.67,
36022,317812,4,77.79,270.26,
36023,317812,4,148.81,520.36,
36024,317812,2,16.40,29.39,
36025,317812,2,21.82,36.94,
36026,317812,3,252.48,696.51,
36027,317812,2,100.90,172.72,
36028,317812,4,73.55 EGP,264.83,
36029,317812,3,399.42,1031.65,
36030,317812,2,55.88,101.68,
36031,317813,3,134.64,346.44,EV01
36032,317813,7,93.50,598.90,EV01
36033,317813,4,153.06,527.64,EV01
36034,317814,4,167.90,559.04,EV01
36035,317814,2,395.22,636.33,EV01
36036,317814,3,126.19,305.55,EV01
36037,317819,6,80.86,393.96,
36038,317819,6,257.04,1258.53,
36039,317819,2,8.26,12.40,
36040,317819,5,446.04,1703.90,
36041,317819,3,24.50,53.90,
36042,317819,4,204.80,689.24,
36043,317819,4,191.68,637.70,
36044,317819,5,26.16,105.08,
36045,317819,3,8.65,18.67,
36046,317826,7,47.12,253.07,
36047,317826,6,88.51,410.66,
36048,317826,7,324.77,1741.49,
36049,317826,1,337.68,259.87,
36050,317826,4,522.24,1523.59,
36051,317826,3,219.56,480.80,
36052,317826,4,422.52,1208.73,
36053,317826,3,250.80,601.88,
36054,317826,3,149.72,345.06,
36055,317826,5,529.38,2012.97,
36056,317826,2,441.84,625.65,
36057,317826,2,295.79,479.87,
36058,317830,6,140.18,743.78,
36059,317830,3,12.53,37.27,
36060,317830,5,98.98,447.82,
36061,317831,2,258.00,459.93,
36062,317831,5,76.54,338.12,
36063,317831,4,105.31,363.27,
36064,317831,4,18.49,69.57,
36065,317831,3,102.14,263.77,
36066,317831,3,219.97 EGP,623.42,
36067,317833,5,225.30,979.55,
36068,317833,6,479.40,2508.13,
36069,317833,5,111.75,466.59,
36070,317833,7,201.11,1189.50,
36071,317838,1,12.80,9.59,EV01
36072,317838,6,33.63,144.85,EV01
36073,317838,5,547.23,2018.74,EV01
36074,317838,5,13.11,50.93,EV01
36075,317838,3,7.67,17.24,EV01
36076,317838,4,126.02,373.67,EV01
36077,317838,3,25.44,57.49,EV01
36078,317838,3,529.38,1237.19,EV01
36079,317840,2,56.30,92.25,
36080,317840,3,7.62,19.12,
36081,317840,7,22.37,125.26,
36082,317840,3,479.91,1168.52,
36083,317841,7,189.42,1153.33,EV01
36084,317841,6,410.76,2110.84,EV01
36085,317841,4,84.54,320.63,EV01
36086,317841,4,94.85,304.05,EV01
36087,317841,5,61.18,280.56,EV01
36088,317841,6,199.47,1053.24,EV01
36089,317841,3,43.52,116.42,EV01
36090,317841,7,62.28,393.72,EV01
36091,317841,2,92.26,150.39,EV01
36092,317841,5,8.60,38.74,EV01
36093,317843,2,13.66,23.91,
36094,317843,6,389.34,2168.32,
36095,317843,3,31.09,81.62,
36096,317844,3,107.97,285.96,EV01
36097,317844,9,12.85 EGP,104.52,EV01
36098,317844,2,42.26,71.20,EV01
36099,317844,2,7.88,15.08,EV01
36100,317844,6,249.60,1364.59,EV01
36101,317853,4,8.34,26.86,
36102,317853,7,481.95,2457.95,
36103,317853,5,454.44,1907.31,
